actions,category,drugbank_id,known_action,organism,uniprot_id
,target,DB03389,unknown,Pedobacter heparinus (strain ATCC 13125 / DSM 2366 / NCIB 9290),Q46079
,target,DB03389,unknown,Pedobacter heparinus (strain ATCC 13125 / DSM 2366 / NCIB 9290),Q59288
,target,DB03389,unknown,Cellulomonas fimi,P07986
,target,DB03389,unknown,Lactococcus lactis,Q9ZB17
,target,DB03389,unknown,Cellvibrio japonicus,Q59675
,target,DB03389,unknown,Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125),Q9KB30
,target,DB03389,unknown,Geobacillus stearothermophilus,P40943
,target,DB03389,unknown,Bacillus agaradhaerens,Q7SIE2
,target,DB03389,unknown,Clostridium stercorarium,Q8GJ44
,target,DB03389,unknown,Streptomyces lividans,P26514
,target,DB03389,unknown,Bacillus circulans,P09850
,target,DB03389,unknown,Streptomyces olivaceoviridis,Q7SI98
,target,DB03389,unknown,Pseudoalteromonas haloplanktis,Q8RJN8
,target,DB03389,unknown,Humans,P09848
,target,DB03389,unknown,Cellvibrio mixtus,O68541
,target,DB03389,unknown,Bacillus cereus,P36924
,target,DB03390,unknown,Humans,P15309
,target,DB03392,unknown,Humans,P11217
,target,DB03393,unknown,Humans,P62937
,target,DB03394,unknown,Humans,P16152
inhibitor,target,DB03395,unknown,Humans,P00797
,target,DB03396,unknown,Humans,P50579
,target,DB03397,unknown,Escherichia coli (strain K12),P0ACC7
,target,DB03397,unknown,Humans,Q16222
,target,DB03397,unknown,Shigella flexneri,P0A751
,target,DB03397,unknown,Humans,Q14376
,target,DB03397,unknown,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),Q97R46
,target,DB03397,unknown,Escherichia coli (strain K12),P09147
,target,DB03397,unknown,Humans,Q9UBQ6
,target,DB03397,unknown,Humans,P26572
,target,DB03399,unknown,Humans,P02144
,target,DB03400,unknown,Paracoccus denitrificans,P95468
,target,DB03401,unknown,Humans,Q99418
,target,DB03401,unknown,Humans,Q9Y6I3
,target,DB03401,unknown,Humans,P51178
,target,DB03401,unknown,Humans,P35241
,target,DB03401,unknown,Humans,Q01082
,target,DB03401,unknown,Humans,Q14643
,target,DB03401,unknown,Humans,P23677
,target,DB03403,unknown,Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168),Q9PM68
,target,DB03403,unknown,Humans,P30085
,target,DB03403,unknown,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),Q8RQP5
,target,DB03403,unknown,Escherichia coli (strain K12),P0A6I0
,target,DB03403,unknown,Humans,Q9BZX2
,target,DB03403,unknown,Escherichia coli,P42216
,target,DB03403,unknown,Shigella flexneri,P62619
,target,DB03403,unknown,Campylobacter jejuni,Q9LAK3
,target,DB03403,unknown,Escherichia coli (strain K12),P0ABQ0
,target,DB03405,unknown,Humans,P43235
,target,DB03408,unknown,Humans,P48637
,target,DB03410,unknown,Vibrio fischeri,P46072
substrate,enzyme,DB03410,no,Humans,P08684
,target,DB03411,unknown,Mycobacterium tuberculosis,P9WP01
,target,DB03412,unknown,Erwinia chrysanthemi,P06608
,target,DB03413,unknown,Humans,P33316
,target,DB03413,unknown,Escherichia coli (strain K12),P06968
,target,DB03413,unknown,Mycobacterium tuberculosis,P9WNS5
,target,DB03413,unknown,Trypanosoma cruzi,O15923
,target,DB03413,unknown,EIAV,P03371
,target,DB03414,unknown,Humans,Q16706
,target,DB03415,unknown,Humans,P11310
,target,DB03416,unknown,Bacillus subtilis (strain 168),P39594
,target,DB03417,unknown,Humans,P07477
,target,DB03419,unknown,Escherichia coli (strain K12),P0AA43
,target,DB03419,unknown,HHV-1,P10186
,target,DB03419,unknown,Escherichia coli O157:H7,Q8X444
,target,DB03419,unknown,Humans,Q12882
,target,DB03419,unknown,Humans,Q9NWZ5
,target,DB03419,unknown,Thermus thermophilus,Q5SKC5
,target,DB03419,unknown,Geobacillus stearothermophilus,P77836
,target,DB03420,unknown,Influenza A virus (strain A/Tern/Australia/G70C/1975 H11N9),P03472
,target,DB03421,unknown,Escherichia coli,P32890
,target,DB03423,unknown,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),P43985
,target,DB03424,unknown,Humans,P09960
,target,DB03424,unknown,Vibrio proteolyticus,Q01693
inhibitor,transporter,DB03424,unknown,Humans,P46059
substrate|inhibitor,transporter,DB03424,unknown,Humans,Q16348
,target,DB03425,unknown,Humans,Q13002
inhibitor,target,DB03428,unknown,Humans,Q00535
binder,target,DB03428,unknown,Humans,P06493
inhibitor,target,DB03428,unknown,Humans,P24941
,target,DB03429,unknown,Humans,P12235
,target,DB03430,unknown,Humans,Q6UWM7
,target,DB03433,unknown,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),P97084
,target,DB03434,unknown,Escherichia coli (strain K12),P31434
,target,DB03434,unknown,Humans,P22749
,target,DB03434,unknown,Escherichia coli (strain K12),P33221
,target,DB03435,unknown,Humans,Q9UBQ6
,target,DB03435,unknown,Humans,Q7Z4J2
,target,DB03435,unknown,Bacillus subtilis (strain 168),P39621
,target,DB03435,unknown,Humans,P30085
,target,DB03435,unknown,Enterobacteria phage T4,P04547
,target,DB03435,unknown,Escherichia coli (strain K12),P09147
,target,DB03435,unknown,Humans,O94766
,target,DB03435,unknown,Escherichia coli (strain K12),P27828
,target,DB03435,unknown,Humans,P16442
,target,DB03435,unknown,Escherichia coli (strain K12),P09148
,target,DB03435,unknown,FIV,P16088
,target,DB03435,unknown,Humans,Q9P2W7
,target,DB03435,unknown,Escherichia coli (strain K12),P31677
,target,DB03435,unknown,Trypanosoma brucei,Q8T8E9
,target,DB03435,unknown,Humans,P46976
antagonist,target,DB03436,unknown,Escherichia coli (strain K12),P07822
,target,DB03437,unknown,Escherichia coli (strain K12),P00811
,target,DB03439,unknown,Humans,P04745
,target,DB03439,unknown,Humans,P04746
ligand,enzyme,DB03439,unknown,Humans,P04746
,target,DB03440,unknown,Bacillus megaterium,P14779
,target,DB03441,unknown,Humans,P15085
,target,DB03442,unknown,Humans,P31939
,target,DB03443,unknown,Humans,P07477
,target,DB03444,unknown,Humans,P49841
,target,DB03445,unknown,Escherichia coli,P0AD63
,target,DB03446,unknown,Escherichia coli,P32890
,target,DB03447,unknown,Humans,P07998
,target,DB03448,unknown,Humans,P34096
,target,DB03448,unknown,Humans,P07998
,target,DB03449,unknown,Humans,P35228
,target,DB03449,unknown,Humans,P29475
,target,DB03450,unknown,Escherichia coli,Q47066
,target,DB03450,unknown,Streptomyces sp. (strain R61),P15555
,target,DB03451,unknown,Humans,P11473
,target,DB03452,unknown,Escherichia coli (strain K12),P05042
,target,DB03453,unknown,Humans,P60568
,target,DB03454,unknown,Burkholderia xenovorans (strain LB400),P47228
,target,DB03455,unknown,Humans,P60568
,target,DB03456,unknown,Humans,P43235
,target,DB03459,unknown,Shigella flexneri,P0A789
,target,DB03459,unknown,Humans,P27708
,target,DB03461,unknown,Humans,P00325
,target,DB03461,unknown,Humans,P16435
,target,DB03461,unknown,Escherichia coli (strain K12),P15770
,target,DB03461,unknown,Thermoanaerobacter brockii,P14941
,target,DB03461,unknown,Escherichia coli (strain K12),P32055
,target,DB03461,unknown,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),P44801
,target,DB03461,unknown,Escherichia coli (strain K12),P42593
,target,DB03461,unknown,Humans,P48163
,target,DB03461,unknown,Rhodospirillum rubrum,P0C188
,target,DB03461,unknown,Escherichia coli (strain K12),P0AEK2
,target,DB03461,unknown,Escherichia coli (strain K12),P08200
,target,DB03461,unknown,Humans,P15121
,target,DB03461,unknown,Leuconostoc mesenteroides,P11411
,target,DB03461,unknown,Humans,P52895
,target,DB03461,unknown,Humans,P14061
,target,DB03461,unknown,Humans,Q13423
,target,DB03461,unknown,Humans,P28845
,target,DB03461,unknown,Humans,P35270
,target,DB03461,unknown,Leishmania major,Q01782
,target,DB03461,unknown,Humans,Q7Z4W1
,target,DB03461,unknown,Humans,O75874
,target,DB03461,unknown,Escherichia coli (strain K12),P0ABQ4
,target,DB03461,unknown,Humans,Q04828
,target,DB03461,unknown,Humans,P29475
,target,DB03461,unknown,Humans,P11413
,target,DB03461,unknown,Humans,P00374
,target,DB03461,unknown,Escherichia coli (strain K12),P67910
,target,DB03461,unknown,Humans,P11586
,target,DB03461,unknown,Humans,P42330
,target,DB03461,unknown,Humans,P30043
,target,DB03461,unknown,Azotobacter vinelandii,P16100
,target,DB03461,unknown,Pneumocystis carinii,P16184
,target,DB03461,unknown,Humans,Q08257
,target,DB03461,unknown,Humans,Q6UWP2
,target,DB03461,unknown,Humans,P04035
,target,DB03461,unknown,Humans,P40925
,target,DB03461,unknown,Escherichia coli (strain K12),P76187
,target,DB03461,unknown,Trypanosoma cruzi,Q8I814
,target,DB03461,unknown,Humans,Q92506
,target,DB03461,unknown,Humans,P14550
,target,DB03461,unknown,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145),P16544
,target,DB03461,unknown,Humans,Q16698
,target,DB03461,unknown,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),Q9WYS2
,target,DB03461,unknown,Trypanosoma brucei brucei,Q9GV41
,target,DB03461,unknown,Bacillus subtilis (strain 168),P80874
,target,DB03461,unknown,Anabaena sp. (strain PCC 7119),P21890
,target,DB03461,unknown,Methylobacterium extorquens (strain ATCC 14718 / DSM 1338 / AM1),P55818
,target,DB03461,unknown,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),Q9X022
,target,DB03461,unknown,Humans,P22570
,target,DB03461,unknown,Nostoc sp. (strain PCC 7120 / UTEX 2576),P58558
,target,DB03461,unknown,Corynebacterium sp. (strain ATCC 31090),P06632
,target,DB03461,unknown,Bacillus subtilis (strain 168),P46336
,target,DB03461,unknown,Streptococcus mutans serotype c (strain ATCC 700610 / UA159),Q59931
,target,DB03461,unknown,Humans,Q14914
,target,DB03461,unknown,Escherichia coli (strain K12),P38038
,target,DB03461,unknown,Humans,O60218
,target,DB03461,unknown,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),Q9WZS7
,target,DB03461,unknown,Vibrio harveyi,Q56694
,target,DB03461,unknown,Humans,P0CG22
,target,DB03461,unknown,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),Q9X0A2
,target,DB03462,unknown,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),P61497
,target,DB03462,unknown,Escherichia coli (strain K12),P07650
,target,DB03464,unknown,Escherichia coli (strain K12),P0AE12
,target,DB03466,unknown,Humans,P13631
,target,DB03467,unknown,Pseudomonas putida (strain DOT-T1E),Q9AIU0
,target,DB03467,unknown,Humans,P03372
antagonist,target,DB03467,unknown,Humans,Q04828
,target,DB03467,unknown,Humans,Q16678
,target,DB03467,unknown,Humans,Q9P2N6
,target,DB03467,unknown,Humans,P04278
inhibitor,target,DB03467,unknown,Humans,P11511
partial agonist,target,DB03467,unknown,Humans,Q92731
inhibitor,transporter,DB03467,unknown,Humans,O94956
downregulator,transporter,DB03467,unknown,Humans,P08183
inhibitor,transporter,DB03467,unknown,Humans,P33527
inhibitor,transporter,DB03467,unknown,Humans,Q9UNQ0
,target,DB03468,unknown,Humans,P11086
,target,DB03469,unknown,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),P24474
,target,DB03469,unknown,Paracoccus pantotrophus,P72181
,target,DB03470,unknown,Trypanosoma cruzi,P28593
,target,DB03471,unknown,Humans,P14555
,target,DB03472,unknown,Escherichia coli,P0A9Z7
,target,DB03472,unknown,Escherichia coli,P0AD63
,target,DB03473,unknown,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),Q9WYV8
,target,DB03475,unknown,Influenza B virus (strain B/Lee/1940),P03474
,target,DB03476,unknown,Humans,P00749
,target,DB03477,unknown,Humans,P35354
,target,DB03478,unknown,Humans,Q9NXA8
,target,DB03479,unknown,Humans,P11217
,target,DB03480,unknown,Humans,Q02127
,target,DB03481,unknown,Methylobacterium extorquens (strain ATCC 14718 / DSM 1338 / AM1),Q9FA38
,target,DB03482,unknown,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),P20586
,target,DB03483,unknown,Humans,P18031
,target,DB03484,unknown,Humans,P08758
,target,DB03485,unknown,Humans,P02788
,target,DB03485,unknown,Escherichia coli (strain K12),P02924
,target,DB03486,unknown,Humans,Q8WVQ1
,target,DB03487,unknown,Humans,P61626
,target,DB03487,unknown,Escherichia coli (strain K12),P0AE67
,target,DB03488,unknown,Escherichia coli (strain K12),P31677
,target,DB03489,unknown,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039),Q746L7
,target,DB03490,unknown,Humans,P24941
,target,DB03491,unknown,Humans,P15531
,target,DB03492,unknown,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),P00282
,target,DB03493,unknown,VACV,P07617
,target,DB03495,unknown,Humans,P04746
inhibitor,target,DB03496,unknown,Humans,P24941
,target,DB03496,unknown,Humans,Q00535
,target,DB03496,unknown,Humans,P50750
,target,DB03496,unknown,Humans,P06493
,target,DB03496,unknown,Humans,Q00534
,target,DB03496,unknown,Humans,P00533
,target,DB03496,unknown,Humans,P11802
,target,DB03496,unknown,Humans,P49336
,target,DB03496,unknown,Humans,P50613
,target,DB03496,unknown,Humans,P11217
,target,DB03496,unknown,Humans,P11216
,target,DB03496,unknown,Humans,P06737
substrate,enzyme,DB03496,no,Humans,P22309
substrate,transporter,DB03496,unknown,Humans,Q9UNQ0
,target,DB03498,unknown,Escherichia coli (strain K12),P00634
,target,DB03499,unknown,Synechocystis sp. (strain PCC 6803 / Kazusa),P74645
,target,DB03499,unknown,Escherichia coli (strain K12),P05042
,target,DB03499,unknown,Mycobacterium tuberculosis,P9WK17
,target,DB03499,unknown,Humans,P23368
,target,DB03499,unknown,Humans,O75390
,target,DB03499,unknown,Neisseria meningitidis,Q57265
,target,DB03500,unknown,Yeast,P32947
,target,DB03501,unknown,Humans,P15291
,target,DB03501,unknown,Humans,P16442
,target,DB03501,unknown,Humans,Q14376
,target,DB03502,unknown,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),P44801
,target,DB03503,unknown,Influenza A virus (strain A/Tern/Australia/G70C/1975 H11N9),P03472
,target,DB03504,unknown,Humans,P07900
,target,DB03505,unknown,Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4),P28720
,target,DB03506,unknown,Humans,P07741
,target,DB03507,unknown,Humans,P19438
,target,DB03509,unknown,Humans,P09874
,target,DB03510,unknown,Humans,Q8N142
,target,DB03510,unknown,Plasmodium falciparum,Q9U8D3
,target,DB03512,unknown,Humans,P07998
,target,DB03515,unknown,Comamonas testosteroni,P00947
,target,DB03515,unknown,Pseudomonas putida,P07445
substrate,enzyme,DB03515,no,Humans,P08684
,target,DB03516,unknown,Humans,Q12882
,target,DB03516,unknown,Humans,Q06278
inhibitor,target,DB03516,unknown,Humans,P47989
,target,DB03517,unknown,Bacillus sp. (strain B-0618),P40859
,target,DB03518,unknown,Pseudomonas mevalonii,P13702
,target,DB03522,unknown,Xanthobacter autotrophicus,Q60099
,target,DB03523,unknown,Humans,Q02127
,target,DB03524,unknown,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),P01556
,target,DB03525,unknown,Humans,P12931
,target,DB03526,unknown,Humans,P00918
,target,DB03528,unknown,Escherichia coli (strain K12),P0ABP8
,target,DB03530,unknown,Staphylococcus aureus,P18357
,target,DB03530,unknown,Escherichia coli (strain K12),P00811
,target,DB03531,unknown,Humans,P14920
,target,DB03532,unknown,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),O08398
,target,DB03533,unknown,Streptomyces avidinii,P22629
,target,DB03534,unknown,Escherichia coli (strain K12),P0AEK4
,target,DB03535,unknown,Humans,P48147
,target,DB03535,unknown,Aeromonas punctata,Q9X6R4
,target,DB03536,unknown,Trypanosoma cruzi,P25779
,target,DB03536,unknown,Humans,Q9UBX1
,target,DB03539,unknown,Humans,Q13231
,target,DB03540,unknown,Pseudomonas putida,P00183
,target,DB03541,unknown,Pneumocystis carinii,P13100
,target,DB03541,unknown,Lactobacillus casei,P00469
,target,DB03541,unknown,Escherichia coli (strain K12),P0A884
,target,DB03541,unknown,Humans,P16083
,target,DB03541,unknown,Humans,P04818
,target,DB03541,unknown,Humans,P0CG22
,target,DB03542,unknown,Humans,P29218
,target,DB03543,unknown,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),Q56320
,target,DB03543,unknown,Escherichia coli (strain K12),P00909
,target,DB03544,unknown,Escherichia coli (strain K12),P0AF93
,target,DB03544,unknown,Escherichia coli (strain K12),P69795
,target,DB03546,unknown,Humans,P22102
,target,DB03548,unknown,Escherichia coli (strain K12),P06971
,target,DB03549,unknown,Streptomyces avidinii,P22629
,target,DB03551,unknown,Humans,P00491
,target,DB03551,unknown,Mycobacterium tuberculosis,P9WP01
,target,DB03552,unknown,Humans,P07101
,target,DB03553,unknown,Escherichia coli (strain K12),P00509
,target,DB03553,unknown,Escherichia coli (strain K12),P69908
,target,DB03553,unknown,Escherichia coli (strain K12),P0AB80
substrate|inhibitor,transporter,DB03553,unknown,Humans,Q4U2R8
substrate|inhibitor,transporter,DB03553,unknown,Humans,Q8TCC7
inhibitor,transporter,DB03553,unknown,Humans,Q9NSA0
substrate,transporter,DB03553,unknown,Humans,Q9Y694
,target,DB03554,unknown,Humans,Q12882
,target,DB03555,unknown,Humans,P07477
,target,DB03556,unknown,Humans,P16152
,target,DB03556,unknown,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),Q9KL51
,target,DB03557,unknown,Humans,P18031
,target,DB03558,unknown,Escherichia coli (strain K12),P0A884
,target,DB03559,unknown,Humans,P00326
,target,DB03559,unknown,Humans,P08319
,target,DB03562,unknown,Bacillus subtilis (strain 168),P19079
,target,DB03564,unknown,Thermus thermophilus,P83849
,target,DB03564,unknown,Streptomyces rubiginosus,P24300
,target,DB03565,unknown,Humans,P04054
,target,DB03566,unknown,Escherichia coli (strain K12),P0AFK9
,target,DB03566,unknown,Humans,Q16881
,target,DB03566,unknown,Pseudomonas aeruginosa,P23181
,target,DB03566,unknown,Humans,P08588
,target,DB03566,unknown,Humans,P07550
inhibitor,transporter,DB03566,unknown,Humans,Q9H015
substrate,transporter,DB03566,unknown,Humans,O15245
,target,DB03568,unknown,Humans,P06276
,target,DB03568,unknown,Pseudomonas fluorescens,P96965
,target,DB03568,unknown,Pseudomonas sp. (strain YL),Q53464
ligand,enzyme,DB03568,unknown,Humans,P06276
,target,DB03569,unknown,Pedobacter heparinus (strain ATCC 13125 / DSM 2366 / NCIB 9290),Q59288
,target,DB03570,unknown,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),Q5SHF5
,target,DB03570,unknown,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),P00282
,target,DB03570,unknown,Bacillus subtilis (strain 168),P25053
,target,DB03571,unknown,Staphylococcus aureus,P56740
,target,DB03572,unknown,Humans,P00813
,target,DB03573,unknown,Trypanosoma cruzi,P25779
,target,DB03573,unknown,Humans,Q9UBX1
,target,DB03574,unknown,Escherichia coli (strain K12),P06971
antagonist,target,DB03575,yes,Humans,Q8TCU5
,target,DB03575,unknown,Humans,Q99720
inhibitor,enzyme,DB03575,unknown,Humans,P20813
,target,DB03576,unknown,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),Q9X266
,target,DB03577,unknown,Humans,P15309
,target,DB03581,unknown,Escherichia coli (strain K12),P17169
,target,DB03581,unknown,Humans,P06744
inhibitor,transporter,DB03581,unknown,Humans,Q92959
,target,DB03582,unknown,Escherichia coli (strain K12),P76216
,target,DB03583,unknown,Humans,P24941
,target,DB03584,unknown,Mycobacterium tuberculosis,Q79G13
,target,DB03584,unknown,Bacillus agaradhaerens,O85465
,target,DB03584,unknown,Clostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10),P37698
,target,DB03584,unknown,Clostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10),P37700
,target,DB03585,unknown,Humans,Q9NZK7
,carrier,DB03585,unknown,Humans,P02768
inhibitor,transporter,DB03585,unknown,Humans,Q4U2R8
,target,DB03586,unknown,Escherichia coli (strain K12),P31434
,target,DB03587,unknown,Humans,P04054
,target,DB03588,unknown,Humans,P07858
,target,DB03589,unknown,Humans,P23368
,target,DB03590,unknown,Escherichia coli (strain K12),P22188
