drugbank_id	clinicaltrials_id
DB06240	XR-9576
DB06240	XR9576
DB06243	EFLORNITHINE
DB06243	EFLORNITHINE HYDROCHLORIDE
DB06243	ORNIDYL
DB06243	VANIQA
DB06246	APTOSYN
DB06246	EXISULIND
DB06248	AMELUBANT
DB06248	BIIL 284 BS
DB06248	BIIL-284
DB06248	BIIL-284BS
DB06249	ARZOXIFENE
DB06249	ARZOXIFENE HYDROCHLORIDE
DB06249	LY-353381.HCL
DB06249	LY353381
DB06249	LY353381.HCL
DB06249	SERM 3
DB06249	SERM-3
DB06253	ALPHA LIPOIC ACID
DB06253	THIOCACID
DB06253	THIOCTIC ACID
DB06253	TROMETAMOL
DB06253	TROMETHAMINE
DB06261	CYSVIEW
DB06261	HEXAMINOLEVULINATE
DB06261	HEXAMINOLEVULINATE HYDROCHLORIDE
DB06261	HEXVIX
DB06261	P-1206
DB06263	AMRUBICIN
DB06263	AMRUBICIN HYDROCHLORIDE
DB06263	CALSED
DB06263	SM 5887
DB06263	SM-5887
DB06264	TOLPERISONE
DB06266	DORIDAMINA
DB06266	LONIDAMINE
DB06267	DA-8159
DB06267	UDENAFIL
DB06267	ZYDENA
DB06268	IPI-1040
DB06268	SITAXENTAN
DB06268	SITAXENTAN SODIUM
DB06268	SITAXSENTAN
DB06268	TBC-11251
DB06268	TBC-11251NA
DB06272	MAXACALCITOL
DB06272	OXAROL
DB06274	ADL 8-2698
DB06274	ADL-8-2698
DB06274	ALVIMOPAN
DB06274	ENTEREG
DB06274	LY-246736
DB06274	LY246736
DB06280	ICA-17043
DB06280	SENICAPOC
DB06281	CP-529,414
DB06281	CP-529414
DB06281	TORCETRAPIB
DB06282	AC-170
DB06282	CETIDERM
DB06282	CETIRIZINE
DB06282	CETIRIZINE (R)-FORM DIHYDROCHLORIDE
DB06282	CETIRIZINE DIHYDROCHLORIDE
DB06282	CETIRIZINE HYDROCHLORIDE
DB06282	LEVOCETIRIZINE
DB06282	LEVOCETIRIZINE DIHYDROCHLORIDE
DB06282	LEVOCETIRIZINE HYDROCHLORIDE
DB06282	P 071
DB06282	P-071
DB06282	UCB 28556
DB06282	UCB-28556
DB06282	XYZAL
DB06282	ZERVIATE
DB06282	ZYRTEC
DB06287	CCI-779
DB06287	TEMSIROLIMUS
DB06287	TORISEL
DB06288	AMISULPRIDE
DB06288	APD-421
DB06288	APD421
DB06288	DAN-2163
DB06288	SOLIAN
DB06290	OLYSIO
DB06290	SIMEPREVIR
DB06290	TMC 435
DB06290	TMC 435350
DB06290	TMC-435
DB06290	TMC-435350
DB06290	TMC435350
DB06292	BMS-512148
DB06292	DAPAGLIFLOZIN
DB06302	GLESATINIB
DB06302	MGCD-265
DB06302	MGCD265
DB06306	AT-13387 LACTATE
DB06306	ATI-13387A
DB06306	ATI-13387AU
DB06306	ATI13387A
DB06306	ATI13387AU
DB06306	ONALESPIB
DB06306	ONALESPIB LACTATE
DB06307	HE-3235
DB06307	HE3235
DB06309	BAY 869766
DB06309	BAY-86-9766
DB06309	BAY-869766
DB06309	BAY86-9766
DB06309	RDEA 119
DB06309	RDEA-119
DB06309	REFAMETINIB
DB06311	DARAPLADIB
DB06311	SB-480848
DB06314	SGX-523
DB06314	SGX523
DB06333	MSI-1436
DB06333	TRODUSQUEMINE
DB06334	CHIDAMIDE
DB06334	CS-055
DB06334	CS055
DB06334	EPIDAZA
DB06334	HBI-8000
DB06334	TUCIDINOSTAT
DB06335	BMS-477118
DB06335	ONGLYZA
DB06335	SAXAGLIPTIN
DB06335	SAXAGLIPTIN MONOHYDRATE
DB06346	AM-803
DB06346	GSK-2190915
DB06346	GSK-2190915A
DB06346	GSK2190915
DB06346	GSK2190915A
DB06347	AS 703569
DB06347	AS-703569
DB06347	AS703569
DB06350	ELINOGREL
DB06350	ELINOGREL POTASSIUM
DB06350	PRT 060128
DB06350	PRT-060128
DB06350	PRT-060128 POTASSIUM
DB06350	PRT060128-POTASSIUM
DB06354	LY-293,558
DB06354	LY-293558
DB06354	LY293558
DB06354	NGX-424
DB06354	NGX424
DB06354	TEZAMPANEL
DB06358	AR-100
DB06358	ICLAPRIM
DB06362	BECATECARIN
DB06362	BMS-181176
DB06362	BMY-27557
DB06362	NSC-655649
DB06362	XL-119
DB06362	XL119
DB06365	CS-682
DB06365	CYC-682
DB06365	CYC682
DB06365	SAPACITABINE
DB06367	RELACATIB
DB06367	SB-462795
DB06370	E-7070
DB06370	E7070
DB06370	INDISULAM
DB06393	SR 57746
DB06393	SR-57746
DB06393	XALIPRODEN
DB06401	BAZEDOXIFENE
DB06401	BAZEDOXIFENE ACETATE
DB06401	CONBRIZA
DB06401	DUAVIVE
DB06401	WAY-140424
DB06402	TD-6424
DB06402	TELAVANCIN
DB06402	TELAVANCIN HYDROCHLORIDE
DB06402	VIBATIV
DB06403	AMBRISENTAN
DB06403	GSK-1325760
DB06403	GSK-1325760A
DB06403	GSK1325760
DB06403	GSK1325760A
DB06403	LETAIRIS
DB06403	LU-208075
DB06403	VOLIBRIS
DB06405	EPRODISATE DISODIUM
DB06405	KIACTA
DB06405	NC-503
DB06408	TARIBAVIRIN
DB06408	TARIBAVIRIN HYDROCHLORIDE
DB06408	VIRAMIDINE
DB06410	DOXERCALCIFEROL
DB06410	GZ427397
DB06410	HECTOROL
DB06413	ARMODAFINIL
DB06413	CEP-10953
DB06413	CRL 40476
DB06413	CRL-40476
DB06413	MODAFINIL
DB06413	MODIODAL
DB06413	NUVIGIL
DB06413	PROVIGIL
DB06414	ETRAVIRINE
DB06414	INTELENCE
DB06414	R-165335
DB06414	R165335
DB06414	TMC 125
DB06414	TMC-125
DB06414	TMC125
DB06419	A-195773
DB06419	ABT-773
DB06419	CETHROMYCIN
DB06429	TALNETANT
DB06433	MDL 101,731
DB06433	MDL-101731
DB06433	TEZACITABINE
DB06436	NSC-696819
DB06436	SEMAXANIB
DB06436	SU-5416
DB06436	SU5416
DB06440	BMS-207147
DB06440	ER-30346
DB06440	RAVUCONAZOLE
DB06441	AR-C69931MX
DB06441	CANGRELOR
DB06441	CANGRELOR TETRASODIUM
DB06441	KENGREAL
DB06441	KENGREXAL
DB06448	LONAFARNIB
DB06448	SARASAR
DB06448	SCH 66336
DB06448	SCH-66336
DB06448	SCH66336
DB06454	EMD 128130
DB06454	EMD-128130
DB06454	SARIZOTAN
DB06454	SARIZOTAN HYDROCHLORIDE
DB06455	MECLINERTANT
DB06455	REMINERTANT
DB06455	SR-48692
DB06461	MSI-1256F
DB06461	SQUALAMINE
DB06461	SQUALAMINE LACTATE
DB06469	CEP-701
DB06469	KT-5555
DB06469	KT5555
DB06469	LESTAURTINIB
DB06469	SPM-924
DB06470	CLOMETHIAZOLE
DB06472	FRADAFIBAN
DB06477	SUMANIROLE
DB06478	N-METHYLMITOMYCIN C
DB06478	PORFIROMYCIN
DB06478	U-14,743
DB06478	U-14743
DB06480	MOTEGRITY
DB06480	PRUCALOPRIDE
DB06480	PRUCALOPRIDE SUCCINATE
DB06480	R-093877
DB06480	R-108512
DB06480	RESOLOR
DB06485	ROPIDOXURIDINE
DB06486	ENZASTAURIN
DB06486	ENZASTAURIN HYDROCHLORIDE
DB06486	LY-317615
DB06486	LY317615
DB06497	AK-602
DB06497	APLAVIROC
DB06497	GSK-873140
DB06497	GW-873140
DB06506	REPINOTAN
DB06510	BMS-298585
DB06510	MK-0478
DB06510	MK0478
DB06510	MURAGLITAZAR
DB06523	COPEGUS
DB06523	COTRONAK
DB06523	REBETOL
DB06523	RIBASPHERE
DB06523	RIBAVIRIN
DB06523	RIBAVIRIN TEVA
DB06523	SCH 18908
DB06523	SCH-18908
DB06523	VIRAZOLE
DB06527	TRAMIPROSATE
DB06530	CD-11301
DB06530	CD11301
DB06530	RESIQUIMOD
DB06532	DB-289
DB06532	DB289
DB06532	PAFURAMIDINE
DB06532	PAFURAMIDINE MALEATE
DB06536	AZ-242
DB06536	GALIDA
DB06536	TESAGLITAZAR
DB06548	MINODRONIC ACID
DB06548	ONO-5920
DB06548	YM 529
DB06548	YM-529
DB06549	LABRADIMIL
DB06549	RMP-7
DB06554	GABOXADOL
DB06554	MK-0928
DB06558	ACT-050089
DB06558	TEZOSENTAN
DB06573	BMS-275291
DB06573	D-2163
DB06573	D2163
DB06573	REBIMASTAT
DB06575	EPB-348
DB06575	VALOMACICLOVIR
DB06578	SB-220453
DB06578	TONABERSAT
DB06579	ADIPIPLON
DB06579	NG2-73
DB06580	CELGOSIVIR HYDROCHLORIDE
DB06580	MDL 28,574A
DB06580	MDL-28574A
DB06581	BEVIRIMAT
DB06581	BEVIRIMAT DIMEGLUMINE
DB06581	MPC-4326
DB06581	PA-103001
DB06581	PA-103001-04
DB06581	PA-457
DB06581	PA-457 DI-NMG
DB06581	PA-457N
DB06581	PA103001
DB06581	PA103001-04
DB06582	DEXTOFISOPAM
DB06582	LEVOTOFISOPAM
DB06582	R-TOFISOPAM
DB06582	TOFISOPAM
DB06585	FIPAMEZOLE
DB06586	ATL-962
DB06586	CETILISTAT
DB06587	GM-611
DB06589	GW-786034B
DB06589	GW786034
DB06589	GW786034B
DB06589	PAZOPANIB
DB06589	PAZOPANIB HYDROCHLORIDE
DB06589	VOTRIENT
DB06590	CEFTAROLINE FOSAMIL
DB06590	PPI-0903
DB06590	TAK 599
DB06590	TAK-599
DB06590	TEFLARO
DB06594	AGOMELATINE
DB06594	THYMANAX
DB06594	VALDOXAN
DB06595	CGP 41251
DB06595	CGP-41251
DB06595	MIDOSTAURIN
DB06595	PKC 412
DB06595	PKC-412
DB06595	RYDAPT
DB06598	BROSTALLICIN
DB06600	NEMONOXACIN
DB06600	TG-873870
DB06603	FARYDAK
DB06603	PANOBINOSTAT
DB06605	APIXABAN
DB06605	BMS-562247
DB06605	BMS-562247-01
DB06605	ELIQUIS
DB06608	KRINTAFEL
DB06608	TAFENOQUINE
DB06608	TAFENOQUINE SUCCINATE
DB06608	WR-238605
DB06609	ODIPARCIL
DB06610	OMIGANAN PENTAHYDROCHLORIDE
DB06614	BCX-1812
DB06614	PERAMIVIR
DB06614	RAPIVAB
DB06614	RWJ-270201
DB06616	BOSUTINIB
DB06616	SKI-606
DB06619	AMDOXOVIR
DB06623	D-9998
DB06623	FLUPIRTINE
DB06624	MK-0634
DB06624	TARANABANT
DB06625	BIIB-014
DB06625	BIIB014
DB06626	AG-013736
DB06626	AXITINIB
DB06626	INLYTA
DB06629	ZD-4054
DB06629	ZD4054
DB06629	ZIBOTENTAN
DB06630	ANACETRAPIB
DB06630	MK-0859
DB06630	MK0859
DB06634	CASOPITANT
DB06634	CASOPITANT MESILATE
DB06634	CASOPITANT MESYLATE
DB06634	GW-679769
DB06634	GW679769
DB06634	REZONIC
DB06635	FXV-673
DB06635	OTAMIXABAN
DB06635	XRP-0673
DB06635	XRP0673
DB06636	AK-1820
DB06636	AK1820
DB06636	BAL8557
DB06636	CRESEMBA
DB06636	ISAVUCONAZONIUM
DB06636	ISAVUCONAZONIUM SULFATE
DB06637	AMPYRA
DB06637	DALFAMPRIDINE
DB06637	FAMPRIDINE
DB06637	FAMPYRA
DB06638	CX-3543
DB06638	ITARNAFLOXIN
DB06638	QUARFLOXIN
DB06640	FISPEMIFENE
DB06641	KRX-0401
DB06641	NSC-639966
DB06641	PERIFOSINE
DB06645	ANAMORELIN
DB06645	ANAMORELIN HYDROCHLORIDE
DB06645	ONO-7643
DB06645	RC-1291
DB06645	RC-1291 HCL
DB06645	ST-1291
DB06649	PRIRALFINAMIDE
DB06649	RALFINAMIDE
DB06652	MK-4176
DB06652	SCH 417690
DB06652	SCH-417690
DB06652	SCH-D
DB06652	VICRIVIROC
DB06652	VICRIVIROC MALEATE
DB06654	NW 1015
DB06654	NW-1015
DB06654	PNU 151774E
DB06654	PNU-151774E
DB06654	SAFINAMIDE
DB06654	SAFINAMIDE METHANESULFONATE
DB06654	XADAGO
DB06659	HYDROCHLORIC ACID
DB06659	HYDROGEN CHLORIDE
DB06660	SAREDUTANT
DB06663	PASIREOTIDE
DB06663	SIGNIFOR
DB06663	SIGNIFOR LAR
DB06663	SOM 230
DB06663	SOM-230
DB06663	SOM230
DB06666	LIXIVAPTAN
DB06666	VPA 985
DB06666	VPA-985
DB06666	WAY-VPA-985
DB06670	MK-0822
DB06670	MK0822
DB06670	ODANACATIB
DB06677	AXV-034343
DB06677	AXV-343434
DB06677	CLAZOSENTAN
DB06677	RO 61-1790
DB06677	RO-61-1790
DB06677	VML-588
DB06678	AVANZA
DB06678	ESMIRTAZAPINE
DB06678	ESMIRTAZAPINE MALEATE
DB06678	MIRTAZAPINE
DB06678	NORSET
DB06678	ORG 3770
DB06678	ORG 50081
DB06678	ORG-3770
DB06678	ORG-50081
DB06678	REMERON
DB06678	REXER
DB06678	ZISPIN
DB06680	ASOPRISNIL
DB06680	BAY86-5294
DB06680	J-867
DB06682	AZD-3582
DB06682	AZD3582
DB06682	HCT 3012
DB06682	HCT-3012
DB06682	NAPROXCINOD
DB06683	CLEVUDINE
DB06683	L-FMAU
DB06683	LEVOVIR
DB06684	EMD 68 843
DB06684	EMD-68-843
DB06684	EMD-68843
DB06684	VILAZODONE
DB06684	VILAZODONE HYDROCHLORIDE
DB06685	ABR-215062
DB06685	LAQUINIMOD
DB06685	TV-5600
DB06689	ETHAMOLIN
DB06689	ETHANOLAMINE
DB06689	ETHANOLAMINE OLEATE
DB06689	MONOETHANOLAMINE
DB06689	MONOETHANOLAMINE OLEATE
DB06689	OLAMINE
DB06689	OLEIC ACID
DB06690	NITROUS OXIDE
DB06691	ANTHISAN
DB06691	MEPYRAMINE
DB06691	MEPYRAMINE MALEATE
DB06691	PYRILAMINE
DB06691	PYRILAMINE MALEATE
DB06694	BALMINIL
DB06694	XYLOMETAZOLINE
DB06694	XYLOMETAZOLINE HYDROCHLORIDE
DB06695	BIBR 1048
DB06695	BIBR 1048 MS
DB06695	BIBR-1048
DB06695	BIBR-1048-MS
DB06695	DABIGATRAN ETEXILATE
DB06695	DABIGATRAN ETEXILATE MESILATE
DB06695	DABIGATRAN ETEXILATE MESYLATE
DB06695	PRADAXA
DB06695	PRAZAXA
DB06696	ARBEKACIN
DB06696	ARBEKACIN SULFATE
DB06696	ME-1100
DB06696	ME1100
DB06697	ARTEMETHER
DB06698	BETAHISTINE
DB06698	BETAHISTINE DIHYDROCHLORIDE
DB06698	BETAHISTINE HYDROCHLORIDE
DB06698	BETAHISTINE MESILATE
DB06699	DEGARELIX
DB06699	DEGARELIX ACETATE
DB06699	FE-200486
DB06699	FE200486
DB06699	FIRMAGON
DB06700	DESVENLAFAXINE
DB06700	DESVENLAFAXINE SUCCINATE
DB06700	DVS-233
DB06700	PRISTIQ
DB06701	APTENSIO
DB06701	CONCERTA
DB06701	COTEMPLA XR-ODT
DB06701	DAYTRANA
DB06701	DEXMETHYLPHENIDATE
DB06701	DEXMETHYLPHENIDATE HYDROCHLORIDE
DB06701	EQUASYM
DB06701	EQUASYM XL
DB06701	FOCALIN
DB06701	JORNAY PM
DB06701	METADATE
DB06701	METADATE CD
DB06701	METADATE ER
DB06701	METHYLIN
DB06701	METHYLPHENIDATE
DB06701	METHYLPHENIDATE HYDROCHLORIDE
DB06701	QUILLICHEW
DB06701	RITALIN
DB06701	SPD-544
DB06701	SPD544
DB06702	FESOTERODINE
DB06702	FESOTERODINE FUMARATE
DB06702	SPM 8272
DB06702	SPM 907
DB06702	SPM-8272
DB06702	SPM-907
DB06702	TOVIAZ
DB06704	AZEDRA
DB06704	IOBENGUANE
DB06704	IOBENGUANE (123 I)
DB06704	IOBENGUANE (131 I)
DB06704	IOBENGUANE (131I)
DB06704	IOBENGUANE I 123
DB06704	IOBENGUANE I 131
DB06704	IOBENGUANE SULFATE I 123
DB06704	IOBENGUANE SULFATE I-123
DB06706	ISOMETHEPTENE
DB06706	ISOMETHEPTENE HYDROCHLORIDE
DB06706	ISOMETHEPTENE MUCATE
DB06706	TNX-201
DB06707	CORBADRINE
DB06707	LEVONORDEFRIN
DB06707	NEO-COBEFRIN
DB06707	NORDEFRIN
DB06707	NORDEFRIN HYDROCHLORIDE
DB06708	LUMEFANTRINE
DB06709	METHACHOLINE
DB06709	METHACHOLINE CHLORIDE
DB06709	PROVOCHOLINE
DB06710	17-METHYLTESTOSTERONE
DB06710	METANDREN
DB06710	METHYLTESTOSTERONE
DB06710	ORETON
DB06710	TESTRED
DB06710	VIRILON
DB06711	ALBALON
DB06711	NAFAZAIR
DB06711	NAFAZOLIN
DB06711	NAPHAZOLINE
DB06711	NAPHAZOLINE HYDROCHLORIDE
DB06711	NAPHCON FORTE
DB06711	OPCON
DB06711	VASOCON
DB06712	ESCOR
DB06712	FR-34235
DB06712	NILVADIPINE
DB06712	NIVADIL
DB06713	DEACETYLNORGESTIMATE
DB06713	NORELGESTROMIN
DB06713	RWJ-10553
DB06715	IOSAT
DB06715	POTASSIUM IODIDE
DB06715	THYRO-BLOCK
DB06715	THYROSAFE
DB06715	THYROSHIELD
DB06716	AQUAVAN
DB06716	FOSPROPOFOL
DB06716	FOSPROPOFOL DISODIUM
DB06716	LUSEDRA
DB06717	FOSAPREPITANT
DB06717	FOSAPREPITANT DIMEGLUMINE
DB06717	L-758298
DB06717	MK-0517
DB06721	GIMATECAN
DB06723	ALGELDRATE
DB06723	ALHYDROGEL
DB06723	ALMAGATE
DB06723	ALMAX
DB06723	ALUMINIUM HYDROXIDE
DB06723	ALUMINIUM HYDROXIDE GEL
DB06723	ALUMINUM HYDROXIDE
DB06723	DEUTERIUM OXIDE
DB06724	CALCIUM CARBONATE
DB06725	LORNOXICAM
DB06730	GESTODENE
DB06735	ANDROXAL
DB06735	CLOMID
DB06735	CLOMIFENE
DB06735	CLOMIFENE CITRATE
DB06735	CLOMIPHENE
DB06735	CLOMIPHENE CITRATE
DB06735	ENCLOMIFENE
DB06735	ENCLOMIPHENE
DB06735	ENCLOMIPHENE CITRATE
DB06735	MILOPHENE
DB06735	SEROPHENE
DB06735	ZUCLOMIFENE
DB06735	ZUCLOMIPHENE
DB06736	ACECLOFENAC
DB06737	ZALTOPROFEN
DB06738	KETOBEMIDONE
DB06751	DROTAVERINE
DB06755	.BETA.-CAROTENE
DB06755	BETA CAROTENE
DB06755	BETACAROTENE
DB06755	SOLATENE
DB06756	BETAINE
DB06756	BETAINE HYDROCHLORIDE
DB06756	CYSTADANE
DB06764	CALTHEON
DB06764	RHINOPRONT
DB06764	TETRAHYDROZOLINE
DB06764	TETRAHYDROZOLINE HYDROCHLORIDE
DB06764	TETRYZOLINE
DB06764	TETRYZOLINE HYDROCHLORIDE
DB06764	TYZINE
DB06764	VISINE
DB06766	ALCAFTADINE
DB06766	LASTACAFT
DB06766	R 89674
DB06766	R-89674
DB06767	AMMONIA
DB06767	AMMONIA N 13
DB06767	AMMONIA N-13
DB06767	AMMONIA SOLUTION, STRONG
DB06767	AMMONIA WATER
DB06767	AMMONIUM CHLORIDE
DB06767	HYDROCHLORIC ACID
DB06767	HYDROGEN CHLORIDE
DB06768	AMMONIA
DB06768	AMMONIA N 13
DB06768	AMMONIA N-13
DB06768	AMMONIA SOLUTION, STRONG
DB06768	AMMONIA WATER
DB06768	AMMONIUM LACTATE
DB06768	DL- LACTIC ACID
DB06768	DL-LACTIC ACID
DB06768	LAC HYDRIN
DB06768	LAC-HYDRIN
DB06768	LACTIC ACID
DB06768	MILK ACID
DB06769	BENDAMUSTINE
DB06769	BENDAMUSTINE HYDROCHLORIDE
DB06769	BENDEKA
DB06769	RIBOMUSTIN
DB06769	RIBOMUSTINE
DB06769	SDX-105
DB06769	SYB L-0501
DB06769	TREANDA
DB06770	BENZYL ALCOHOL
DB06770	ULESFIA
DB06771	BESIFLOXACIN
DB06771	BESIFLOXACIN HYDROCHLORIDE
DB06771	BESIVANCE
DB06771	BOL-303224-A
DB06771	ISV-403
DB06772	CABAZITAXEL
DB06772	JEVTANA
DB06772	XRP 6258
DB06772	XRP-6258
DB06774	ALGRX 4975
DB06774	ALGRX-4975
DB06774	CAPSAICIN
DB06774	NGX-1998
DB06774	NGX-4010
DB06774	QUTENZA
DB06774	ZUCAPSAICIN
DB06775	CARBAGLU
DB06775	CARGLUMIC ACID
DB06777	CHENIX
DB06777	CHENODEOXYCHOLIC ACID
DB06777	CHENODIOL
DB06777	CHENOFALK
DB06777	URSODEOXYCHOLIC ACID
DB06777	URSODIOL
DB06778	COPPER
DB06778	COPPER SULFATE
DB06778	CUPRIC SULFATE
DB06778	PARAGARD T 380A
DB06778	SULFURIC ACID
DB06781	DIFLUPREDNATE
DB06781	DUREZOL
DB06784	ANHYDROUS CITRIC ACID
DB06784	CITRIC ACID
DB06784	CITRIC ACID MONOHYDRATE
DB06784	CITRIC ACID, ANHYDROUS
DB06784	E-330
DB06785	GANIRELIX ACETATE
DB06785	GANIRELIX ACETATE INJECTION
DB06785	GANIREST
DB06785	RS-26306
DB06788	ACETIC ACID
DB06788	ACETIC ACID, GLACIAL
DB06788	GLACIAL ACETIC ACID
DB06788	HISTRELIN
DB06788	HISTRELIN ACETATE
DB06788	SUPPRELIN
DB06788	SUPPRELIN LA
DB06788	VANTAS
DB06789	DELALUTIN
DB06789	HYDROXYPROGESTERONE CAPROATE
DB06789	HYLUTIN
DB06789	MAKENA
DB06789	PROLUTON DEPOT
DB06791	BIM-23014C
DB06791	LANREOTIDE
DB06791	LANREOTIDE ACETATE
DB06791	SOMATULINE
DB06791	SOMATULINE AUTOGEL
DB06791	SOMATULINE DEPOT
DB06793	DARVON
DB06793	DARVON-N
DB06793	DEXTROPROPOXYPHENE
DB06793	DEXTROPROPOXYPHENE HYDROCHLORIDE
DB06793	DOLENE
DB06793	LEVOPROPOXYPHENE NAPSYLATE
DB06793	PROPOXYPHENE
DB06793	PROPOXYPHENE HYDROCHLORIDE
DB06793	PROPOXYPHENE NAPSYLATE
DB06795	MAFENIDE
DB06795	MAFENIDE ACETATE
DB06795	MAFENIDE HYDROCHLORIDE
DB06795	SULFAMYLON
DB06799	HEXAMINE
DB06799	HEXAMINE MANDELATE
DB06799	HIPREX
DB06799	MANDELAMINE
DB06799	METHENAMINE
DB06799	METHENAMINE HIPPURATE
DB06799	METHENAMINE MANDELATE
DB06799	UROTROPIN
DB06800	METHYLNALTREXONE
DB06800	METHYLNALTREXONE BROMIDE
DB06800	MRZ 2663BR
DB06800	MRZ-2663
DB06800	MRZ-2663BR
DB06800	RELISTOR
DB06802	AL-6515
DB06802	NEPAFENAC
DB06802	NEVANAC
DB06803	NICLOCIDE
DB06803	NICLOSAMIDE
DB06804	DELFEN
DB06804	NONOXINOL 9
DB06804	NONOXYNOL 9
DB06804	NONOXYNOL-9
DB06804	TODAY
DB06809	PLERIXAFOR
DB06811	LAURETH 9
DB06811	LAUROMACROGOL
DB06811	LAUROMACROGOL 400
DB06811	POLIDOCANOL
DB06811	VARITHENA
DB06813	FOLOTYN
DB06813	PRALATREXATE
DB06817	ISENTRESS
DB06817	MK-0518
DB06817	RALTEGRAVIR
DB06817	RALTEGRAVIR POTASSIUM
DB06819	AMMONAPS
DB06819	BUPHENYL
DB06819	NSC-657802
DB06819	SODIUM PHENYLBUTYRATE
DB06820	EXELDERM
DB06820	SULCONAZOLE
DB06820	SULCONAZOLE NITRATE
DB06821	SULFAMETER
DB06821	SULFAMETOXYDIAZINE
DB06821	SULLA
DB06823	THIOLA
DB06823	TIOPRONIN
DB06824	SYPRINE
DB06824	TRIENTINE
DB06824	TRIENTINE DIHYDROCHLORIDE
DB06824	TRIENTINE HYDROCHLORIDE
DB06825	ARVEKAP
DB06825	AY-25650
DB06825	CL 118,532
DB06825	CL-118532
DB06825	DECAPEPTYL
DB06825	TRELSTAR
DB06825	TRIPTODUR
DB06825	TRIPTORELIN
DB06825	TRIPTORELIN EMBONATE
DB06825	TRIPTORELIN PAMOATE
DB06825	WY-42462
DB06826	UNOPROSTONE
DB06832	ERB-041
DB06920	PD-0348292
DB06987	ATENOLOL
DB06987	ICI 66,082
DB06987	ICI 66082
DB06987	ICI-66082
DB06987	TENORMIN
DB07063	EML 676
DB07063	EML-676
DB07063	IDD 676
DB07063	IDD-676
DB07063	LIDORESTAT
DB07101	PD 0325901
DB07101	PD-0325901
DB07118	HYMECROMONE
DB07129	KO-1173
DB07129	MEXILETINE
DB07129	MEXILETINE HYDROCHLORIDE
DB07129	MEXITIL
DB07129	RITALMEX
DB07138	NEFLAMAPIMOD
DB07138	VX-745
DB07159	R-406
DB07232	ABT-888
DB07232	PARP-1 INHIBITOR ABT-888
DB07232	VELIPARIB
DB07238	HCV-796
DB07425	QRX-431
DB07425	SOBETIROME
DB07465	BMS-477118
DB07465	ONGLYZA
DB07465	SAXAGLIPTIN
DB07465	SAXAGLIPTIN MONOHYDRATE
DB07467	INDAPAMIDE
DB07467	LOZOL
DB07467	NATRILIX
DB07467	S-1520
DB07467	SE-1520
DB07477	FELBINAC
DB07477	TRAXAM
DB07565	CHLORAMPHENICOL SODIUM SUCCINATE
DB07615	RIZABEN
DB07615	TRANILAST
DB07701	ARICEPT
DB07701	DONEPEZIL
DB07701	DONEPEZIL HYDROCHLORIDE
DB07701	E-2020
DB07701	E2020
DB07702	EPIESTRIOL
DB07702	ESTRIOL
DB07702	INCURIN
DB07705	ECONAZOLE
DB07705	ECONAZOLE NITRATE
DB07705	R 14,827
DB07705	R-14827
DB07705	SPECTAZOLE
DB07724	INDEGLITAZAR
DB07724	PPM-204
DB07768	ANDRODERM
DB07768	ANDROGEL
DB07768	INTRINSA
DB07768	LIVENSA
DB07768	NATESTO
DB07768	TESTIM
DB07768	TESTOSTERONE
DB07768	VOGELXO
DB07885	HBY 097
DB07885	HBY-097
DB07933	ERTEBEREL
DB07933	LY-500307
DB07933	LY500307
DB07938	AR-100
DB07938	ICLAPRIM
DB08046	CHLORTALIDONE
DB08046	CHLORTHALIDONE
DB08046	HYGROTON
DB08046	THALITONE
DB08067	AT 9283
DB08067	AT-9283
DB08067	AT9283
DB08079	AMG 208
DB08079	AMG-208
DB08094	R 547
DB08094	RG-547
DB08142	AT 7519
DB08142	AT-7519
DB08142	AT7519
DB08162	AT 877
DB08162	AT-877
DB08162	FASUDIL
DB08162	HA 1077
DB08162	HA-1077
DB08167	CI 52015
DB08167	CI-52015
DB08167	LOWACRYL BLUE 9
DB08167	METHYLENE BLUE
DB08167	METHYLTHIONINIUM CHLORIDE
DB08167	PROVAYBLUE
DB08188	EMIVIRINE
DB08188	MKC-442
DB08231	MYRISTIC ACID
DB08329	OSPOLOT
DB08329	SULTHIAME
DB08329	SULTIAME
DB08382	GOSOGLIPTIN
DB08382	PF-00734200
DB08382	PF-734,200
DB08382	PF-734200
DB08387	MP-10
DB08387	PF-02545920
DB08439	DYNASTAT
DB08439	PARECOXIB
DB08439	PARECOXIB SODIUM
DB08439	RAYZON
DB08472	FLUCTIN
DB08472	FLUOXETINE
DB08472	FLUOXETINE HYDROCHLORIDE
DB08472	FONTEX
DB08472	LOVAN
DB08472	LY-110140
DB08472	LY110140
DB08472	PROZAC
DB08472	RECONCILE
DB08472	SARAFEM
DB08486	EFAPROXIRAL
DB08486	RSR-13
DB08486	RSR13
DB08496	APO-WARFARIN
DB08496	ATHROMBIN-K
DB08496	COUMADIN
DB08496	JANTOVEN
DB08496	WARFARIN
DB08496	WARFARIN POTASSIUM
DB08496	WARFARIN SODIUM
DB08502	CAPRAVIRINE
DB08502	S-1153
DB08544	FLUCTIN
DB08544	FLUOXETINE
DB08544	FLUOXETINE HYDROCHLORIDE
DB08544	FONTEX
DB08544	LOVAN
DB08544	LY-110140
DB08544	LY110140
DB08544	PROZAC
DB08544	RECONCILE
DB08544	SARAFEM
DB08604	TRICLOSAN
DB08607	CI-991
DB08607	CS-045
DB08607	PRELAY
